,labels,images,D10,D40,D00,D20,D44,D50,split
18051,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012481.xml,./RDD2022_all_countries/Japan/train/images/Japan_012481.jpg,0,0,0,1,0,0,val
18052,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001132.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001132.jpg,1,0,0,0,0,0,val
18053,./RDD2022_all_countries/India/train/annotations/xmls/India_003611.xml,./RDD2022_all_countries/India/train/images/India_003611.jpg,0,1,0,0,0,0,val
18054,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011822.xml,./RDD2022_all_countries/Japan/train/images/Japan_011822.jpg,1,0,1,0,0,1,val
18055,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006800.xml,./RDD2022_all_countries/Japan/train/images/Japan_006800.jpg,0,3,0,1,0,0,val
18056,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006927.xml,./RDD2022_all_countries/Japan/train/images/Japan_006927.jpg,0,0,0,0,0,1,val
18057,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000217.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000217.jpg,0,0,1,2,0,0,val
18058,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000371.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000371.jpg,1,0,1,0,0,0,val
18059,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008714.xml,./RDD2022_all_countries/Japan/train/images/Japan_008714.jpg,0,1,0,1,0,0,val
18060,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012254.xml,./RDD2022_all_countries/Japan/train/images/Japan_012254.jpg,0,0,3,0,2,1,val
18061,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001318.xml,./RDD2022_all_countries/Japan/train/images/Japan_001318.jpg,1,0,0,1,1,0,val
18062,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000872.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000872.jpg,1,0,3,0,0,0,val
18063,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000951.xml,./RDD2022_all_countries/United_States/train/images/United_States_000951.jpg,2,0,2,0,0,0,val
18064,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001543.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001543.jpg,3,0,0,0,0,0,val
18065,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005331.xml,./RDD2022_all_countries/Japan/train/images/Japan_005331.jpg,0,0,0,0,2,0,val
18066,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010150.xml,./RDD2022_all_countries/Japan/train/images/Japan_010150.jpg,0,0,0,1,0,0,val
18067,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000750.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000750.jpg,1,0,0,0,0,0,val
18068,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004672.xml,./RDD2022_all_countries/Japan/train/images/Japan_004672.jpg,1,0,0,0,0,0,val
18069,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000246.xml,./RDD2022_all_countries/Japan/train/images/Japan_000246.jpg,2,0,3,0,0,0,val
18070,./RDD2022_all_countries/India/train/annotations/xmls/India_002322.xml,./RDD2022_all_countries/India/train/images/India_002322.jpg,0,0,0,0,2,0,val
18071,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002298.xml,./RDD2022_all_countries/Japan/train/images/Japan_002298.jpg,0,0,0,1,0,0,val
18072,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006434.xml,./RDD2022_all_countries/Japan/train/images/Japan_006434.jpg,0,0,0,0,1,0,val
18073,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001520.xml,./RDD2022_all_countries/Japan/train/images/Japan_001520.jpg,0,0,0,0,1,1,val
18074,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008159.xml,./RDD2022_all_countries/Japan/train/images/Japan_008159.jpg,1,1,0,1,0,0,val
18075,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002894.xml,./RDD2022_all_countries/Japan/train/images/Japan_002894.jpg,0,0,0,0,0,1,val
18076,./RDD2022_all_countries/India/train/annotations/xmls/India_006257.xml,./RDD2022_all_countries/India/train/images/India_006257.jpg,0,2,0,0,0,0,val
18077,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000919.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000919.jpg,2,0,1,0,0,0,val
18078,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000541.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000541.jpg,0,0,0,1,0,0,val
18079,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010781.xml,./RDD2022_all_countries/Japan/train/images/Japan_010781.jpg,3,0,1,0,0,0,val
18080,./RDD2022_all_countries/India/train/annotations/xmls/India_000981.xml,./RDD2022_all_countries/India/train/images/India_000981.jpg,0,1,1,0,0,0,val
18081,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001443.xml,./RDD2022_all_countries/United_States/train/images/United_States_001443.jpg,1,0,0,0,0,0,val
18082,./RDD2022_all_countries/India/train/annotations/xmls/India_003660.xml,./RDD2022_all_countries/India/train/images/India_003660.jpg,0,2,0,1,1,0,val
18083,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003445.xml,./RDD2022_all_countries/Japan/train/images/Japan_003445.jpg,0,0,0,3,0,0,val
18084,./RDD2022_all_countries/India/train/annotations/xmls/India_001936.xml,./RDD2022_all_countries/India/train/images/India_001936.jpg,0,0,0,0,0,1,val
18085,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001500.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001500.jpg,0,0,0,1,0,0,val
18086,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002173.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002173.jpg,1,0,1,0,0,0,val
18087,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002710.xml,./RDD2022_all_countries/United_States/train/images/United_States_002710.jpg,1,0,3,0,0,0,val
18088,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000251.xml,./RDD2022_all_countries/Japan/train/images/Japan_000251.jpg,2,0,0,1,0,2,val
18089,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002077.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002077.jpg,1,0,0,0,0,0,val
18090,./RDD2022_all_countries/India/train/annotations/xmls/India_005568.xml,./RDD2022_all_countries/India/train/images/India_005568.jpg,0,0,0,1,0,0,val
18091,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004799.xml,./RDD2022_all_countries/Japan/train/images/Japan_004799.jpg,2,0,0,0,0,0,val
18092,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012714.xml,./RDD2022_all_countries/Japan/train/images/Japan_012714.jpg,0,0,1,1,0,0,val
18093,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001904.xml,./RDD2022_all_countries/United_States/train/images/United_States_001904.jpg,3,0,6,0,0,0,val
18094,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004912.xml,./RDD2022_all_countries/Japan/train/images/Japan_004912.jpg,0,1,0,1,0,1,val
18095,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000212.xml,./RDD2022_all_countries/Japan/train/images/Japan_000212.jpg,1,0,0,0,0,0,val
18096,./RDD2022_all_countries/India/train/annotations/xmls/India_008948.xml,./RDD2022_all_countries/India/train/images/India_008948.jpg,0,2,0,0,0,0,val
18097,./RDD2022_all_countries/India/train/annotations/xmls/India_007073.xml,./RDD2022_all_countries/India/train/images/India_007073.jpg,0,0,0,0,1,0,val
18098,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010550.xml,./RDD2022_all_countries/Japan/train/images/Japan_010550.jpg,0,0,0,1,0,0,val
18099,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000634.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000634.jpg,1,0,0,0,0,0,val
18100,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009137.xml,./RDD2022_all_countries/Japan/train/images/Japan_009137.jpg,0,0,2,1,0,1,val
18101,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007066.xml,./RDD2022_all_countries/Japan/train/images/Japan_007066.jpg,3,0,3,1,0,0,val
18102,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001346.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001346.jpg,0,0,1,1,0,0,val
18103,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007718.xml,./RDD2022_all_countries/Japan/train/images/Japan_007718.jpg,0,0,0,1,1,1,val
18104,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001607.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001607.jpg,0,1,0,0,0,0,val
18105,./RDD2022_all_countries/India/train/annotations/xmls/India_009222.xml,./RDD2022_all_countries/India/train/images/India_009222.jpg,0,0,0,0,1,0,val
18106,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005566.xml,./RDD2022_all_countries/Japan/train/images/Japan_005566.jpg,0,1,0,1,0,0,val
18107,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002219.xml,./RDD2022_all_countries/United_States/train/images/United_States_002219.jpg,0,0,0,1,0,0,val
18108,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000803.xml,./RDD2022_all_countries/United_States/train/images/United_States_000803.jpg,1,0,0,0,0,0,val
18109,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002592.xml,./RDD2022_all_countries/Japan/train/images/Japan_002592.jpg,0,0,1,0,0,1,val
18110,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005710.xml,./RDD2022_all_countries/Japan/train/images/Japan_005710.jpg,0,0,0,0,1,0,val
18111,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001323.xml,./RDD2022_all_countries/Japan/train/images/Japan_001323.jpg,0,0,0,1,0,0,val
18112,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003488.xml,./RDD2022_all_countries/Czech/train/images/Czech_003488.jpg,2,0,0,1,0,0,val
18113,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000703.xml,./RDD2022_all_countries/United_States/train/images/United_States_000703.jpg,1,0,1,0,0,0,val
18114,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005422.xml,./RDD2022_all_countries/Japan/train/images/Japan_005422.jpg,1,0,0,2,0,0,val
18115,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002950.xml,./RDD2022_all_countries/Japan/train/images/Japan_002950.jpg,0,0,0,1,0,1,val
18116,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001675.xml,./RDD2022_all_countries/United_States/train/images/United_States_001675.jpg,2,0,1,0,0,0,val
18117,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000033.xml,./RDD2022_all_countries/Japan/train/images/Japan_000033.jpg,0,0,0,0,0,1,val
18118,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001994.xml,./RDD2022_all_countries/Japan/train/images/Japan_001994.jpg,0,0,1,2,1,0,val
18119,./RDD2022_all_countries/India/train/annotations/xmls/India_002780.xml,./RDD2022_all_countries/India/train/images/India_002780.jpg,0,0,0,0,3,0,val
18120,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001338.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001338.jpg,1,0,2,0,0,0,val
18121,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002847.xml,./RDD2022_all_countries/United_States/train/images/United_States_002847.jpg,1,0,1,0,0,0,val
18122,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003278.xml,./RDD2022_all_countries/Japan/train/images/Japan_003278.jpg,0,0,0,0,1,0,val
18123,./RDD2022_all_countries/India/train/annotations/xmls/India_004896.xml,./RDD2022_all_countries/India/train/images/India_004896.jpg,0,0,0,1,0,0,val
18124,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001539.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001539.jpg,1,0,2,0,0,0,val
18125,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002951.xml,./RDD2022_all_countries/Japan/train/images/Japan_002951.jpg,1,0,2,0,0,0,val
18126,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007949.xml,./RDD2022_all_countries/Japan/train/images/Japan_007949.jpg,0,0,0,1,0,0,val
18127,./RDD2022_all_countries/India/train/annotations/xmls/India_008492.xml,./RDD2022_all_countries/India/train/images/India_008492.jpg,0,1,0,0,0,0,val
18128,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010541.xml,./RDD2022_all_countries/Japan/train/images/Japan_010541.jpg,0,0,0,2,0,0,val
18129,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001351.xml,./RDD2022_all_countries/Japan/train/images/Japan_001351.jpg,0,1,0,0,0,0,val
18130,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003087.xml,./RDD2022_all_countries/United_States/train/images/United_States_003087.jpg,1,0,4,0,0,0,val
18131,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001009.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001009.jpg,1,0,0,0,0,0,val
18132,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007231.xml,./RDD2022_all_countries/Japan/train/images/Japan_007231.jpg,0,0,2,0,1,0,val
18133,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000076.xml,./RDD2022_all_countries/Japan/train/images/Japan_000076.jpg,0,0,1,0,1,3,val
18134,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005859.xml,./RDD2022_all_countries/Japan/train/images/Japan_005859.jpg,0,0,0,1,0,0,val
18135,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009347.xml,./RDD2022_all_countries/Japan/train/images/Japan_009347.jpg,0,0,4,0,0,1,val
18136,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002315.xml,./RDD2022_all_countries/Japan/train/images/Japan_002315.jpg,0,0,0,0,0,1,val
18137,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011645.xml,./RDD2022_all_countries/Japan/train/images/Japan_011645.jpg,0,0,0,1,1,0,val
18138,./RDD2022_all_countries/India/train/annotations/xmls/India_000690.xml,./RDD2022_all_countries/India/train/images/India_000690.jpg,0,0,0,1,0,0,val
18139,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010333.xml,./RDD2022_all_countries/Japan/train/images/Japan_010333.jpg,0,0,0,1,1,1,val
18140,./RDD2022_all_countries/India/train/annotations/xmls/India_000747.xml,./RDD2022_all_countries/India/train/images/India_000747.jpg,0,1,0,0,1,0,val
18141,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009742.xml,./RDD2022_all_countries/Japan/train/images/Japan_009742.jpg,0,0,0,2,0,0,val
18142,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001203.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001203.jpg,0,0,1,1,0,0,val
18143,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007639.xml,./RDD2022_all_countries/Japan/train/images/Japan_007639.jpg,0,0,0,1,0,1,val
18144,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003844.xml,./RDD2022_all_countries/Japan/train/images/Japan_003844.jpg,0,1,0,3,0,0,val
18145,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007792.xml,./RDD2022_all_countries/Japan/train/images/Japan_007792.jpg,0,0,0,0,0,2,val
18146,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012852.xml,./RDD2022_all_countries/Japan/train/images/Japan_012852.jpg,1,1,0,1,0,1,val
18147,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010282.xml,./RDD2022_all_countries/Japan/train/images/Japan_010282.jpg,0,0,0,1,0,0,val
18148,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004451.xml,./RDD2022_all_countries/Japan/train/images/Japan_004451.jpg,0,0,0,0,1,1,val
18149,./RDD2022_all_countries/India/train/annotations/xmls/India_008003.xml,./RDD2022_all_countries/India/train/images/India_008003.jpg,0,0,0,1,0,0,val
18150,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007267.xml,./RDD2022_all_countries/Japan/train/images/Japan_007267.jpg,0,0,0,1,1,0,val
18151,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001887.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001887.jpg,0,0,1,1,0,0,val
18152,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001502.xml,./RDD2022_all_countries/Japan/train/images/Japan_001502.jpg,0,1,0,0,0,0,val
18153,./RDD2022_all_countries/India/train/annotations/xmls/India_009066.xml,./RDD2022_all_countries/India/train/images/India_009066.jpg,0,0,0,1,0,0,val
18154,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010973.xml,./RDD2022_all_countries/Japan/train/images/Japan_010973.jpg,0,0,0,0,0,1,val
18155,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000507.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000507.jpg,0,0,0,1,0,0,val
18156,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001852.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001852.jpg,2,0,0,1,0,0,val
18157,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001701.xml,./RDD2022_all_countries/Japan/train/images/Japan_001701.jpg,0,0,3,0,2,0,val
18158,./RDD2022_all_countries/India/train/annotations/xmls/India_004894.xml,./RDD2022_all_countries/India/train/images/India_004894.jpg,0,1,0,0,0,0,val
18159,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004798.xml,./RDD2022_all_countries/Japan/train/images/Japan_004798.jpg,3,0,0,1,1,0,val
18160,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004311.xml,./RDD2022_all_countries/Japan/train/images/Japan_004311.jpg,0,0,0,1,1,0,val
18161,./RDD2022_all_countries/India/train/annotations/xmls/India_001786.xml,./RDD2022_all_countries/India/train/images/India_001786.jpg,0,1,0,0,0,0,val
18162,./RDD2022_all_countries/India/train/annotations/xmls/India_003231.xml,./RDD2022_all_countries/India/train/images/India_003231.jpg,0,4,0,0,0,0,val
18163,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000987.xml,./RDD2022_all_countries/United_States/train/images/United_States_000987.jpg,0,0,0,2,0,0,val
18164,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011360.xml,./RDD2022_all_countries/Japan/train/images/Japan_011360.jpg,0,0,0,0,1,0,val
18165,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007276.xml,./RDD2022_all_countries/Japan/train/images/Japan_007276.jpg,0,0,2,1,1,0,val
18166,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006041.xml,./RDD2022_all_countries/Japan/train/images/Japan_006041.jpg,0,0,0,1,1,0,val
18167,./RDD2022_all_countries/India/train/annotations/xmls/India_002419.xml,./RDD2022_all_countries/India/train/images/India_002419.jpg,0,5,1,0,0,0,val
18168,./RDD2022_all_countries/India/train/annotations/xmls/India_008083.xml,./RDD2022_all_countries/India/train/images/India_008083.jpg,0,0,0,0,1,0,val
18169,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010372.xml,./RDD2022_all_countries/Japan/train/images/Japan_010372.jpg,0,0,0,1,0,0,val
18170,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006780.xml,./RDD2022_all_countries/Japan/train/images/Japan_006780.jpg,1,0,0,1,1,0,val
18171,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000995.xml,./RDD2022_all_countries/United_States/train/images/United_States_000995.jpg,1,0,1,0,0,0,val
18172,./RDD2022_all_countries/India/train/annotations/xmls/India_004320.xml,./RDD2022_all_countries/India/train/images/India_004320.jpg,0,1,2,0,0,0,val
18173,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000638.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000638.jpg,1,0,0,0,0,0,val
18174,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002435.xml,./RDD2022_all_countries/Japan/train/images/Japan_002435.jpg,0,0,0,2,0,0,val
18175,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012375.xml,./RDD2022_all_countries/Japan/train/images/Japan_012375.jpg,0,0,0,0,0,2,val
18176,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006093.xml,./RDD2022_all_countries/Japan/train/images/Japan_006093.jpg,0,0,0,0,3,0,val
18177,./RDD2022_all_countries/India/train/annotations/xmls/India_006656.xml,./RDD2022_all_countries/India/train/images/India_006656.jpg,0,0,0,1,0,0,val
18178,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002084.xml,./RDD2022_all_countries/Czech/train/images/Czech_002084.jpg,1,0,1,0,0,0,val
18179,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006073.xml,./RDD2022_all_countries/Japan/train/images/Japan_006073.jpg,0,0,0,0,0,1,val
18180,./RDD2022_all_countries/India/train/annotations/xmls/India_007491.xml,./RDD2022_all_countries/India/train/images/India_007491.jpg,0,2,0,0,0,0,val
18181,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004264.xml,./RDD2022_all_countries/United_States/train/images/United_States_004264.jpg,1,0,2,1,0,0,val
18182,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008999.xml,./RDD2022_all_countries/Japan/train/images/Japan_008999.jpg,0,0,0,0,2,0,val
18183,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011820.xml,./RDD2022_all_countries/Japan/train/images/Japan_011820.jpg,0,0,0,1,0,0,val
18184,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002221.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002221.jpg,1,0,0,0,0,0,val
18185,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006488.xml,./RDD2022_all_countries/Japan/train/images/Japan_006488.jpg,0,1,0,0,0,0,val
18186,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001771.xml,./RDD2022_all_countries/Japan/train/images/Japan_001771.jpg,1,0,0,1,0,0,val
18187,./RDD2022_all_countries/India/train/annotations/xmls/India_005760.xml,./RDD2022_all_countries/India/train/images/India_005760.jpg,0,1,0,0,0,0,val
18188,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011977.xml,./RDD2022_all_countries/Japan/train/images/Japan_011977.jpg,0,0,0,0,1,1,val
18189,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004211.xml,./RDD2022_all_countries/Japan/train/images/Japan_004211.jpg,0,0,0,0,1,0,val
18190,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003272.xml,./RDD2022_all_countries/Japan/train/images/Japan_003272.jpg,1,0,0,1,2,0,val
18191,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001866.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001866.jpg,2,0,0,0,0,0,val
18192,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001939.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001939.jpg,1,0,1,0,0,0,val
18193,./RDD2022_all_countries/India/train/annotations/xmls/India_007275.xml,./RDD2022_all_countries/India/train/images/India_007275.jpg,0,0,0,1,0,0,val
18194,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006052.xml,./RDD2022_all_countries/Japan/train/images/Japan_006052.jpg,0,1,0,1,0,0,val
18195,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010011.xml,./RDD2022_all_countries/Japan/train/images/Japan_010011.jpg,0,0,0,1,1,0,val
18196,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008554.xml,./RDD2022_all_countries/Japan/train/images/Japan_008554.jpg,0,0,0,0,0,1,val
18197,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007684.xml,./RDD2022_all_countries/Japan/train/images/Japan_007684.jpg,2,0,0,1,0,0,val
18198,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001011.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001011.jpg,1,0,2,0,0,0,val
18199,./RDD2022_all_countries/India/train/annotations/xmls/India_002233.xml,./RDD2022_all_countries/India/train/images/India_002233.jpg,0,0,0,1,0,0,val
18200,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002505.xml,./RDD2022_all_countries/United_States/train/images/United_States_002505.jpg,1,0,1,0,0,0,val
18201,./RDD2022_all_countries/India/train/annotations/xmls/India_005212.xml,./RDD2022_all_countries/India/train/images/India_005212.jpg,0,0,0,0,1,0,val
18202,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009085.xml,./RDD2022_all_countries/Japan/train/images/Japan_009085.jpg,0,1,0,6,0,0,val
18203,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001083.xml,./RDD2022_all_countries/United_States/train/images/United_States_001083.jpg,0,3,0,0,0,0,val
18204,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005823.xml,./RDD2022_all_countries/Japan/train/images/Japan_005823.jpg,0,0,0,1,0,0,val
18205,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010016.xml,./RDD2022_all_countries/Japan/train/images/Japan_010016.jpg,0,0,0,1,1,1,val
18206,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008264.xml,./RDD2022_all_countries/Japan/train/images/Japan_008264.jpg,0,0,0,0,0,1,val
18207,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001362.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001362.jpg,1,0,0,1,0,0,val
18208,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000960.xml,./RDD2022_all_countries/United_States/train/images/United_States_000960.jpg,2,0,3,0,0,0,val
18209,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006670.xml,./RDD2022_all_countries/Japan/train/images/Japan_006670.jpg,0,0,1,1,0,0,val
18210,./RDD2022_all_countries/India/train/annotations/xmls/India_008694.xml,./RDD2022_all_countries/India/train/images/India_008694.jpg,0,6,0,0,0,0,val
18211,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007899.xml,./RDD2022_all_countries/Japan/train/images/Japan_007899.jpg,0,2,0,0,0,1,val
18212,./RDD2022_all_countries/India/train/annotations/xmls/India_008221.xml,./RDD2022_all_countries/India/train/images/India_008221.jpg,0,0,0,1,0,0,val
18213,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000197.xml,./RDD2022_all_countries/Japan/train/images/Japan_000197.jpg,0,0,0,1,1,0,val
18214,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002555.xml,./RDD2022_all_countries/Czech/train/images/Czech_002555.jpg,1,0,0,0,0,0,val
18215,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001126.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001126.jpg,2,0,0,0,0,0,val
